From,To,Datetime,Duration(seconds),Cell Tower,ID
346,120,20060609 2014,833,15,20015
198,9,20060609 2015,1084,19,20019
88,53,20060609 2016,937,29,20029
0,4,20060609 2017,1241,21,20021
48,397,20060609 2017,1609,28,20028
51,293,20060609 2018,643,16,20016
188,29,20060609 2018,835,29,20029
20,132,20060609 2019,1257,30,20030
105,103,20060609 2019,595,28,20028
293,305,20060609 2020,1019,22,20022
14,340,20060609 2021,1271,18,20018
145,0,20060609 2022,654,12,20012
193,42,20060609 2022,800,2,20002
40,276,20060609 2023,1247,1,20001
139,360,20060609 2023,991,1,20001
263,9,20060609 2023,1796,30,20030
247,261,20060609 2024,1662,2,20002
35,87,20060609 2025,1525,22,20022
122,73,20060609 2025,463,6,20006
121,21,20060609 2026,1606,9,20009
247,103,20060609 2026,486,25,20025
195,8,20060609 2028,1385,15,20015
294,87,20060609 2028,1565,22,20022
29,11,20060609 2029,1258,8,20008
66,153,20060609 2029,1530,29,20029
376,292,20060609 2029,1342,22,20022
377,92,20060609 2029,902,13,20013
35,225,20060609 2032,1362,22,20022
128,14,20060609 2032,1329,11,20011
118,359,20060609 2033,698,6,20006
167,236,20060609 2033,994,27,20027
254,136,20060609 2033,730,11,20011
119,92,20060609 2039,800,14,20014
163,56,20060609 2039,952,21,20021
294,87,20060609 2039,898,22,20022
58,186,20060609 2040,1251,17,20017
159,7,20060609 2040,633,9,20009
182,38,20060609 2040,1343,13,20013
16,166,20060609 2041,1274,11,20011
25,306,20060609 2042,1104,29,20029
197,309,20060609 2044,1548,29,20029
255,10,20060609 2044,1531,4,20004
271,279,20060609 2044,1175,13,20013
302,334,20060609 2044,1178,15,20015
73,41,20060609 2046,918,21,20021
129,217,20060609 2046,1186,28,20028
32,0,20060609 2047,502,13,20013
382,350,20060609 2048,862,29,20029
61,373,20060609 2051,1053,28,20028
361,315,20060609 2052,1117,11,20011
127,43,20060609 2055,1473,3,20003
134,331,20060609 2055,1013,22,20022
263,9,20060609 2055,1170,30,20030
287,213,20060609 2055,1199,11,20011
263,9,20060609 2056,1036,30,20030
104,11,20060609 2057,689,7,20007
245,309,20060609 2103,1131,22,20022
222,24,20060609 2105,1058,10,20010
208,360,20060609 2108,1442,22,20022
263,185,20060609 2109,1006,30,20030
391,18,20060609 2112,1088,7,20007
39,14,20060609 2113,725,9,20009
79,106,20060609 2116,1261,11,20011
340,0,20060609 2116,1213,10,20010
162,17,20060609 2117,1208,30,20030
292,309,20060609 2117,1190,11,20011
166,154,20060609 2118,774,9,20009
214,140,20060609 2118,1123,29,20029
66,372,20060609 2119,1445,29,20029
283,131,20060609 2119,792,28,20028
168,226,20060609 2122,1438,25,20025
266,30,20060609 2122,1077,11,20011
109,302,20060609 2123,1081,11,20011
65,158,20060609 2125,706,9,20009
397,32,20060609 2128,919,3,20003
172,274,20060609 2129,1260,9,20009
252,54,20060609 2130,1185,29,20029
156,85,20060609 2131,1397,21,20021
7,98,20060609 2132,952,16,20016
399,90,20060609 2133,659,24,20024
193,42,20060609 2134,786,2,20002
96,359,20060609 2135,1072,19,20019
315,56,20060609 2135,1313,28,20028
61,154,20060609 2137,576,5,20005
104,11,20060609 2140,1551,7,20007
157,306,20060609 2142,1092,1,20001
229,24,20060609 2142,805,13,20013
232,40,20060609 2144,986,30,20030
385,90,20060609 2145,1591,19,20019
327,112,20060609 2146,912,13,20013
52,253,20060609 2147,1669,3,20003
113,306,20060609 2149,959,15,20015
203,42,20060609 2149,1062,22,20022
328,360,20060609 2149,778,30,20030
349,23,20060609 2149,1236,1,20001
50,93,20060609 2150,1116,15,20015
50,68,20060609 2152,833,28,20028
228,92,20060609 2152,1602,2,20002
26,306,20060609 2153,1263,11,20011
328,142,20060609 2153,1047,30,20030
392,27,20060609 2153,775,9,20009
88,79,20060609 2155,1206,29,20029
90,110,20060609 2155,1092,30,20030
183,4,20060609 2155,1167,1,20001
165,309,20060609 2156,1189,29,20029
218,15,20060609 2156,1612,30,20030
45,4,20060609 2157,875,27,20027
94,309,20060609 2157,1288,22,20022
119,271,20060609 2157,782,14,20014
209,71,20060609 2157,1120,12,20012
10,306,20060609 2159,1117,30,20030
205,19,20060609 2200,1238,28,20028
311,37,20060609 2201,871,8,20008
382,350,20060609 2203,743,29,20029
366,30,20060609 2205,846,23,20023
140,0,20060609 2206,612,15,20015
230,8,20060609 2206,497,28,20028
279,198,20060609 2206,690,20,20020
320,243,20060609 2206,1188,16,20016
157,61,20060609 2207,956,1,20001
81,162,20060609 2208,1268,10,20010
227,296,20060609 2209,1128,16,20016
250,13,20060609 2210,749,16,20016
133,21,20060609 2214,792,22,20022
261,247,20060609 2214,899,9,20009
4,43,20060609 2215,1457,15,20015
276,40,20060609 2216,1062,29,20029
21,306,20060609 2217,1219,28,20028
115,298,20060609 2217,1089,17,20017
259,119,20060609 2217,948,12,20012
265,24,20060609 2218,1474,9,20009
271,279,20060609 2219,1437,13,20013
173,120,20060609 2220,713,15,20015
90,189,20060609 2222,1493,15,20015
135,0,20060609 2224,1123,28,20028
253,52,20060609 2224,1580,23,20023
282,199,20060609 2224,643,14,20014
396,31,20060609 2224,982,3,20003
175,308,20060609 2226,1323,30,20030
48,154,20060609 2227,1324,28,20028
267,306,20060609 2227,1407,30,20030
283,131,20060609 2227,935,28,20028
35,309,20060609 2229,996,15,20015
358,103,20060609 2229,1076,30,20030
369,320,20060609 2229,1136,25,20025
271,279,20060609 2231,918,13,20013
27,49,20060609 2232,1019,8,20008
111,130,20060609 2235,1284,29,20029
44,7,20060609 2238,622,25,20025
327,112,20060609 2238,1196,13,20013
256,134,20060609 2240,587,14,20014
278,309,20060609 2240,1176,17,20017
303,131,20060609 2240,1386,7,20007
245,309,20060609 2246,993,22,20022
272,251,20060609 2246,830,15,20015
192,208,20060609 2247,811,29,20029
133,178,20060609 2248,1221,22,20022
188,70,20060609 2248,1154,29,20029
292,96,20060609 2249,1651,11,20011
160,6,20060609 2250,1115,22,20022
176,54,20060609 2250,1823,15,20015
338,158,20060609 2250,1305,21,20021
375,333,20060609 2254,711,15,20015
309,300,20060609 2255,977,11,20011
284,260,20060609 2256,702,19,20019
175,158,20060609 2258,887,30,20030
235,158,20060609 2258,889,25,20025
368,196,20060609 2259,525,12,20012
15,398,20060609 2300,734,7,20007
328,142,20060609 2301,1214,30,20030
7,253,20060609 2302,749,16,20016
58,186,20060609 2303,1502,17,20017
108,7,20060609 2303,495,9,20009
198,308,20060609 2304,894,19,20019
398,15,20060609 2304,1593,16,20016
16,166,20060609 2306,1539,11,20011
132,258,20060609 2306,977,22,20022
238,7,20060609 2306,1055,12,20012
350,19,20060609 2306,900,1,20001
260,21,20060609 2309,1356,16,20016
11,306,20060609 2310,678,25,20025
15,181,20060609 2310,851,23,20023
95,171,20060609 2310,1077,11,20011
331,134,20060609 2312,1113,15,20015
333,375,20060609 2312,1125,8,20008
349,7,20060609 2312,900,1,20001
256,134,20060609 2313,1128,14,20014
385,179,20060609 2313,1387,19,20019
172,309,20060609 2314,1123,9,20009
321,138,20060609 2314,809,4,20004
384,305,20060609 2314,1508,9,20009
272,215,20060609 2316,985,15,20015
368,196,20060609 2317,971,11,20011
188,29,20060609 2318,986,29,20029
235,161,20060609 2319,1302,25,20025
322,146,20060609 2325,727,25,20025
377,117,20060609 2331,1373,13,20013
10,306,20060609 2332,1056,15,20015
319,222,20060609 2332,805,11,20011
108,13,20060609 2333,1065,11,20011
362,94,20060609 2333,880,9,20009
368,197,20060609 2334,1455,12,20012
134,309,20060609 2335,1317,23,20023
130,168,20060609 2336,847,15,20015
245,309,20060609 2336,916,22,20022
104,11,20060609 2338,873,7,20007
132,112,20060609 2339,1592,22,20022
63,309,20060609 2341,835,11,20011
146,9,20060609 2341,787,1,20001
198,308,20060609 2341,1001,6,20006
398,204,20060609 2341,1262,16,20016
45,8,20060609 2344,1112,12,20012
398,204,20060609 2344,794,16,20016
85,23,20060609 2346,1158,30,20030
146,13,20060609 2346,1191,1,20001
165,203,20060609 2347,975,29,20029
46,41,20060609 2348,1353,30,20030
188,29,20060609 2349,842,29,20029
184,49,20060609 2351,1035,2,20002
369,174,20060609 2351,1291,22,20022
254,136,20060609 2354,1530,11,20011
94,362,20060609 2355,878,6,20006
107,309,20060609 2356,1331,28,20028
345,205,20060609 2357,1113,1,20001
97,313,20060609 2359,1154,22,20022
238,7,20060610 0000,942,12,20012
140,0,20060610 0003,988,15,20015
45,289,20060610 0005,1077,12,20012
340,14,20060610 0009,876,10,20010
193,42,20060610 0011,1122,2,20002
119,38,20060610 0012,810,14,20014
194,291,20060610 0016,1360,14,20014
377,117,20060610 0020,1149,13,20013
55,60,20060610 0022,630,27,20027
7,253,20060610 0023,539,29,20029
308,175,20060610 0029,1574,29,20029
111,42,20060610 0031,1123,29,20029
334,302,20060610 0032,1000,11,20011
146,13,20060610 0034,1406,1,20001
372,66,20060610 0034,981,13,20013
222,190,20060610 0037,1331,10,20010
136,344,20060610 0041,1288,10,20010
329,152,20060610 0042,1269,15,20015
202,154,20060610 0043,1647,22,20022
356,61,20060610 0049,731,24,20024
261,247,20060610 0056,1219,11,20011
166,154,20060610 0102,915,11,20011
61,356,20060610 0104,1097,28,20028
156,101,20060610 0106,952,21,20021
334,309,20060610 0108,854,11,20011
46,12,20060610 0111,1433,30,20030
369,320,20060610 0112,1151,25,20025
104,83,20060610 0136,1370,26,20026
103,87,20060610 0140,1066,18,20018
11,306,20060610 0144,1039,25,20025
311,37,20060610 0145,824,25,20025
335,14,20060610 0146,1323,1,20001
85,0,20060610 0157,820,7,20007
356,61,20060610 0201,948,24,20024
303,131,20060610 0208,938,26,20026
377,92,20060610 0209,995,28,20028
358,103,20060610 0212,1203,30,20030
176,148,20060610 0222,1092,18,20018
295,329,20060610 0222,543,6,20006
66,187,20060610 0225,957,28,20028
72,35,20060610 0225,389,27,20027
290,92,20060610 0227,1391,10,20010
54,397,20060610 0231,1210,29,20029
147,26,20060610 0237,1199,28,20028
334,309,20060610 0240,1616,11,20011
150,306,20060610 0241,1550,29,20029
383,306,20060610 0246,1110,10,20010
255,10,20060610 0258,927,4,20004
210,309,20060610 0259,1653,11,20011
375,333,20060610 0315,1028,29,20029
13,303,20060610 0317,970,11,20011
276,309,20060610 0317,1326,29,20029
164,55,20060610 0334,786,11,20011
204,93,20060610 0335,1099,8,20008
250,41,20060610 0335,1851,29,20029
162,207,20060610 0336,625,30,20030
186,115,20060610 0345,839,19,20019
300,332,20060610 0345,956,17,20017
63,309,20060610 0403,1236,11,20011
1,165,20060610 0425,1359,11,20011
104,11,20060610 0430,595,26,20026
80,241,20060610 0433,1001,12,20012
53,36,20060610 0435,1029,28,20028
108,7,20060610 0435,1559,9,20009
115,298,20060610 0440,1315,17,20017
312,38,20060610 0441,1443,12,20012
304,4,20060610 0452,527,29,20029
12,51,20060610 0502,1266,29,20029
336,248,20060610 0508,1295,30,20030
70,177,20060610 0522,291,20,20020
133,70,20060610 0524,1388,22,20022
241,80,20060610 0535,1484,28,20028
104,83,20060610 0541,1039,7,20007
230,8,20060610 0558,1159,28,20028
358,392,20060610 0605,761,30,20030
166,16,20060610 0606,1293,9,20009
103,137,20060610 0608,977,4,20004
261,247,20060610 0608,1178,11,20011
205,160,20060610 0615,1057,28,20028
363,380,20060610 0626,585,29,20029
163,348,20060610 0627,1283,22,20022
261,247,20060610 0636,953,9,20009
72,172,20060610 0642,733,27,20027
291,204,20060610 0645,1169,28,20028
131,303,20060610 0657,1042,22,20022
350,382,20060610 0702,1398,24,20024
218,234,20060610 0712,1350,30,20030
293,305,20060610 0712,1279,22,20022
255,10,20060610 0719,591,4,20004
342,158,20060610 0719,758,13,20013
218,15,20060610 0732,492,30,20030
284,260,20060610 0737,776,19,20019
312,38,20060610 0742,1099,29,20029
59,18,20060610 0743,1048,15,20015
94,125,20060610 0744,1303,22,20022
189,361,20060610 0746,1286,11,20011
199,13,20060610 0752,1136,14,20014
258,34,20060610 0753,1268,29,20029
338,332,20060610 0755,1000,21,20021
85,86,20060610 0757,699,30,20030
176,148,20060610 0758,1335,15,20015
201,306,20060610 0758,1686,9,20009
102,15,20060610 0800,1273,13,20013
251,272,20060610 0800,933,13,20013
63,15,20060610 0801,929,11,20011
193,42,20060610 0801,1483,2,20002
250,41,20060610 0801,1093,16,20016
258,34,20060610 0801,705,29,20029
309,185,20060610 0801,418,22,20022
30,75,20060610 0802,1075,18,20018
150,67,20060610 0802,1336,16,20016
61,169,20060610 0804,638,28,20028
225,319,20060610 0804,1275,30,20030
272,215,20060610 0805,1095,11,20011
372,89,20060610 0806,1246,13,20013
368,197,20060610 0807,783,12,20012
54,144,20060610 0808,954,29,20029
26,22,20060610 0809,937,12,20012
357,341,20060610 0809,1145,25,20025
122,23,20060610 0810,1263,6,20006
268,117,20060610 0810,1317,11,20011
310,61,20060610 0810,500,15,20015
341,112,20060610 0810,826,20,20020
355,14,20060610 0812,328,15,20015
20,92,20060610 0814,1327,30,20030
135,0,20060610 0814,1211,13,20013
119,271,20060610 0815,349,14,20014
138,249,20060610 0815,1008,16,20016
40,360,20060610 0817,1281,1,20001
32,65,20060610 0819,1471,13,20013
128,75,20060610 0819,1648,11,20011
336,248,20060610 0819,1038,30,20030
37,306,20060610 0820,817,22,20022
205,19,20060610 0820,886,28,20028
251,9,20060610 0821,1048,13,20013
362,309,20060610 0822,1537,28,20028
134,331,20060610 0823,1516,23,20023
324,120,20060610 0823,858,22,20022
341,0,20060610 0825,1249,20,20020
278,239,20060610 0826,1038,17,20017
34,325,20060610 0829,1470,21,20021
35,52,20060610 0829,987,15,20015
158,174,20060610 0829,1059,22,20022
165,203,20060610 0829,1212,29,20029
179,385,20060610 0833,437,11,20011
228,360,20060610 0833,1277,13,20013
207,162,20060610 0834,776,24,20024
50,34,20060610 0835,1078,15,20015
394,199,20060610 0835,1297,10,20010
212,123,20060610 0838,1357,13,20013
109,13,20060610 0839,693,11,20011
390,397,20060610 0841,917,22,20022
225,319,20060610 0845,1366,30,20030
269,41,20060610 0845,1135,6,20006
68,100,20060610 0846,1094,16,20016
291,204,20060610 0847,1069,28,20028
82,49,20060610 0848,739,13,20013
343,52,20060610 0850,948,9,20009
162,313,20060610 0851,1272,30,20030
6,336,20060610 0852,966,29,20029
172,72,20060610 0852,1298,29,20029
210,309,20060610 0856,1192,11,20011
127,43,20060610 0857,1208,3,20003
156,85,20060610 0857,1020,21,20021
162,313,20060610 0859,891,30,20030
102,15,20060610 0901,1360,13,20013
211,391,20060610 0901,931,15,20015
329,295,20060610 0901,1500,15,20015
391,18,20060610 0901,1498,7,20007
209,71,20060610 0902,632,12,20012
31,396,20060610 0903,1307,9,20009
83,104,20060610 0904,649,12,20012
179,385,20060610 0904,862,30,20030
96,359,20060610 0905,1363,19,20019
374,13,20060610 0906,921,13,20013
192,320,20060610 0907,1304,10,20010
235,161,20060610 0910,761,23,20023
308,198,20060610 0910,1216,29,20029
74,44,20060610 0911,1020,28,20028
31,360,20060610 0912,651,9,20009
391,211,20060610 0913,1259,7,20007
31,360,20060610 0915,855,9,20009
272,215,20060610 0915,1070,15,20015
47,231,20060610 0916,1222,13,20013
157,306,20060610 0917,915,1,20001
232,172,20060610 0917,1004,30,20030
231,267,20060610 0919,971,29,20029
342,158,20060610 0919,797,13,20013
369,174,20060610 0920,1271,25,20025
26,339,20060610 0921,906,12,20012
336,248,20060610 0921,986,30,20030
3,170,20060610 0922,1019,10,20010
376,292,20060610 0922,792,13,20013
10,255,20060610 0925,1087,15,20015
256,309,20060610 0925,1402,14,20014
116,16,20060610 0926,1380,11,20011
116,309,20060610 0926,448,11,20011
90,399,20060610 0927,1539,15,20015
2,27,20060610 0929,1338,29,20029
389,344,20060610 0929,1053,29,20029
382,17,20060610 0930,667,29,20029
304,4,20060610 0931,1199,15,20015
18,309,20060610 0932,515,4,20004
283,345,20060610 0932,1198,9,20009
53,233,20060610 0934,1372,16,20016
83,110,20060610 0934,641,12,20012
337,41,20060610 0935,1359,28,20028
148,176,20060610 0936,800,12,20012
306,105,20060610 0936,1701,12,20012
355,0,20060610 0937,1251,28,20028
155,17,20060610 0938,1231,16,20016
222,190,20060610 0938,958,10,20010
230,93,20060610 0940,930,28,20028
212,103,20060610 0941,1170,13,20013
219,146,20060610 0941,1407,21,20021
15,218,20060610 0942,1143,23,20023
32,65,20060610 0942,1432,29,20029
131,11,20060610 0942,897,22,20022
279,271,20060610 0942,1635,15,20015
314,306,20060610 0942,967,27,20027
153,66,20060610 0944,850,1,20001
330,325,20060610 0944,738,12,20012
275,330,20060610 0945,904,30,20030
56,309,20060610 0947,1287,22,20022
77,69,20060610 0948,901,15,20015
346,120,20060610 0952,1328,15,20015
346,120,20060610 0953,734,28,20028
207,162,20060610 0955,1041,30,20030
239,247,20060610 0955,370,18,20018
7,98,20060610 0956,736,16,20016
158,65,20060610 0958,1644,22,20022
340,0,20060610 0958,864,10,20010
371,60,20060610 0958,1598,22,20022
123,317,20060610 0959,1498,13,20013
166,16,20060610 1002,1046,11,20011
202,393,20060610 1002,1193,22,20022
52,76,20060610 1003,1108,3,20003
19,350,20060610 1004,1121,30,20030
293,305,20060610 1005,827,22,20022
297,172,20060610 1005,1103,22,20022
308,175,20060610 1005,1225,16,20016
73,41,20060610 1006,1426,21,20021
206,47,20060610 1007,710,21,20021
395,175,20060610 1009,1623,11,20011
89,372,20060610 1011,110,11,20011
90,326,20060610 1011,755,15,20015
284,397,20060610 1011,1266,22,20022
329,152,20060610 1011,1054,15,20015
28,239,20060610 1013,1347,22,20022
58,186,20060610 1015,1118,17,20017
381,12,20060610 1015,1021,9,20009
121,8,20060610 1018,1208,9,20009
283,345,20060610 1019,1537,9,20009
27,53,20060610 1020,793,8,20008
291,194,20060610 1020,1011,28,20028
381,199,20060610 1020,1177,9,20009
128,14,20060610 1021,1256,11,20011
319,222,20060610 1022,1249,11,20011
8,306,20060610 1023,1126,12,20012
111,130,20060610 1023,917,29,20029
142,18,20060610 1023,1111,29,20029
329,152,20060610 1023,1294,15,20015
61,310,20060610 1025,1185,28,20028
102,305,20060610 1025,1097,8,20008
113,364,20060610 1026,1042,30,20030
342,158,20060610 1026,1406,29,20029
122,73,20060610 1027,1145,6,20006
152,37,20060610 1028,1456,29,20029
219,4,20060610 1029,856,21,20021
97,313,20060610 1031,914,22,20022
28,306,20060610 1036,652,22,20022
37,152,20060610 1036,861,17,20017
150,67,20060610 1037,1307,16,20016
203,165,20060610 1037,930,22,20022
58,29,20060610 1038,1055,17,20017
68,323,20060610 1039,896,16,20016
67,150,20060610 1040,740,16,20016
81,396,20060610 1040,1346,10,20010
127,53,20060610 1041,639,3,20003
172,309,20060610 1041,1237,9,20009
261,247,20060610 1042,777,11,20011
20,62,20060610 1043,875,30,20030
80,112,20060610 1043,1090,12,20012
